Tue Apr 20 2021 10:37:59 GMT-0400 (Eastern Daylight Time) - Run Time: 1321ms

Cross Tabulation Query Form - Person - 2016 v1.1

Row: 2006 GTA zone of household - gta06_hhld
Column: Age of person - age
Table: Income range of household - income


Filters:
Regional municipality of household - region_hhld In 6, 

Persons 2016
ROW : gta06_hhld
COLUMN : age

TABLE    : income ($0 to $14999)

  gta06_hhld         age      total
        5061          49         34
        5061          56         30
        5061          63         30
        5063          22         27
        5063          26         27
        5063          37         38
        5063          54         38
        5063          57         94
        5063          58         27
        5063          61         29
        5065           0         75
        5065           1         75
        5065           9         28
        5065          30         75
        5065          31         75
        5065          47         28
        5065          51         28
        5066           1         34
        5066           4         60
        5066           5         34
        5066           6         34
        5066           7         34
        5066           8         34
        5066          10         65
        5066          11         49
        5066          14        134
        5066          15        109
        5066          16         65
        5066          17        129
        5066          18         49
        5066          19         65
        5066          40        125
        5066          42        173
        5066          43         34
        5066          44         34
        5066          46         83
        5066          49        139
        5067           3         74
        5067           6        102
        5067          26         28
        5067          37         74
        5067          40         74
        5067          48         28
        5067          73         13
        5068          15         52
        5068          20         48
        5068          21         95
        5068          24         78
        5068          25         95
        5068          42         30
        5068          45         52
        5068          46         30
        5068          48         52
        5068          53         30
        5068          54         30
        5068          55         29
        5068          61         34
        5068          62         34
        5068          68         21
        5068          69         21
        5068          95         21
        5069          50         22
        5069          55         25
        5069          59         22
        5069          63         25
        5069          69         29
        5069          76         29
        5071           3         49
        5071          25         49
        5071          28         49
        5071          29         16
        5071          38         76
        5071          57         16
        5071          58         25
        5071          59         16
        5071          61         25
        5071          71         14
        5071          72         14
        5072          45         10
        5072          46         10
        5073           0         40
        5073          13         73
        5073          15        106
        5073          18        106
        5073          24         73
        5073          34         28
        5073          39         40
        5073          44         40
        5073          45        134
        5073          49         73
        5073          51        179
        5073          78         56
        5074           7         89
        5074           8         56
        5074           9         89
        5074          10         56
        5074          12         56
        5074          15         89
        5074          17         89
        5074          22         27
        5074          26         27
        5074          36         56
        5074          41         20
        5074          42        145
        5074          44         89
        5074          57         27
        5074          59         27
        5074          65         89
        5074          66         20
        5074          76         20
        5075           6         30
        5075           9         30
        5075          14         30
        5075          17         45
        5075          22         30
        5075          40         30
        5075          41         30
        5075          43         45
        5075          46         45
        5075          52         61
        5075          74         30
        5075          80         30
        5076           7         35
        5076           9         35
        5076          13         28
        5076          14         32
        5076          15         28
        5076          24         32
        5076          43         35
        5076          46         28
        5076          48         32
        5076          49         32
        5076          51         28
        5076          56         20
        5076          57         20
        5077          18         14
        5077          46         14
        5077          49         14
        5078          45         19
        5078          50         19
        5078          53         19
        5078          70         20
        5078          71         20
        5078          72         38
        5078          74         14
        5078          76         14
        5078          81         16
        5078          85         13
        5079           7         15
        5079          10         15
        5079          33        143
        5079          38        143
        5079          45         15
        5079          47         15
        5081          17          8
        5081          33         17
        5081          36         17
        5081          58         28
        5081          60         28
        5081          65         17
        5081          75          8
        5081          80          8
        5082          20         33
        5082          26         34
        5082          32         27
        5082          35         27
        5082          38         33
        5082          47         33
        5082          59         67
        5082          63         34
        5082          68         34
        5084           6         44
        5084           8         21
        5084          10         44
        5084          12         33
        5084          16         65
        5084          17         83
        5084          19         80
        5084          21         48
        5084          22         41
        5084          23         35
        5084          25         41
        5084          34         16
        5084          36         44
        5084          45         87
        5084          49         33
        5084          50         33
        5084          52         83
        5084          55         48
        5084          56         32
        5084          57         35
        5084          59         32
        5084          74         20
        5084          75         20
        5086          15         11
        5086          25         12
        5086          51         11
        5086          61         23
        5086          62         19
        5086          67         19
        5087          21         56
        5087          55         56
        5087          61         56
        5089           1         33
        5089          20         66
        5089          22         66
        5089          25         66
        5089          35         65
        5089          47         66
        5089          49         66
        5089          55         34
        5089          56         34
        5089          61         34
        5089          62         34
        5090          28         27
        5090          53         28
        5090          55         28
        5090          59         54
        5090          60         41
        5090          63         41
        5092          28         33
        5092          30         33
        5092          48         88
        5093           0         19
        5093           3          8
        5093           4         19
        5093           6         19
        5093          20         12
        5093          22          8
        5093          23         12
        5093          36         19
        5093          37         19
        5093          47          8
        5093          52         12
        5093          53         12
        5093          54          8
        5094          10         98
        5094          12         47
        5094          38         47
        5094          39         47
        5094          41         51
        5094          42         51
        5095          27         39
        5095          30         39
        5095          47         38
        5095          53         38
        5096           1         57
        5096           7         24
        5096          10         43
        5096          11         43
        5096          16         43
        5096          20         43
        5096          30         73
        5096          33        130
        5096          37         57
        5096          40         24
        5096          44         43
        5096          45         43
        5096          46         24
        5096          52         51
        5096          55         87
        5096          57         36
        5096          63         22
        5098          12         97
        5098          18         97
        5098          20        159
        5098          22         57
        5098          24         62
        5098          30         69
        5098          31         69
        5098          42         97
        5098          44         29
        5098          49         62
        5098          50         97
        5098          51         62
        5098          52         29
        5098          56         57
        5098          57         57
        5099           4         26
        5099           7         26
        5099          23         11
        5099          27         26
        5099          36         51
        5099          49         11
        5099          54         26
        5099          57         26
        5099          69         11
        5099          93         11
        5100           1         66
        5100           2         47
        5100           3         19
        5100          17         18
        5100          24         56
        5100          26         17
        5100          27         15
        5100          28         18
        5100          30        159
        5100          31        114
        5100          33         10
        5100          34         38
        5100          54         33
        5100          57         15
        5100          59        107
        5100          61         50
        5100          64         10
        5100          73         10
        5101           6         36
        5101           9         36
        5101          41         36
        5101          43         36
        5103           4         85
        5103           7         85
        5103           8         12
        5103          10         12
        5103          35         85
        5103          44         12
        5103          46        182
        5104           3         56
        5104           6         56
        5104           9         56
        5104          12         56
        5104          38        111
        5104          42         28
        5104          48         28
        5105           0         38
        5105          30         38
        5105          31         38
        5105          40         18
        5105          69         18
        5105          70         18
        5105          77         13
        5105          78         13
        5106          51         19
        5106          78         10
        5107          29         37
        5109          14         46
        5109          16         46
        5109          28         28
        5109          44         46
        5109          45         46
        5109          62         28
        5109          63         28
        5109          67         71
        5109          70         24
        5109          71         17
        5109          75         17
        5110           1         92
        5110          23         54
        5110          28        146
        5110          30         55
        5110          33        146
        5110          36         92
        5110          42         54
        5110          43         54
        5110          60         92
        5110          61         92
        5111          25         41
        5111          47         41
        5111          55         41
        5111          56         21
        5111          60         21
        5113          12        109
        5113          15        109
        5113          17        109
        5113          42        109
        5113          51        109
        5113          61         44
        5113          62         44
        5113          80        109
        5115           1         71
        5115           5         52
        5115           7         52
        5115          26         18
        5115          27         21
        5115          30         29
        5115          31         52
        5115          32         20
        5115          36         52
        5115          37         29
        5115          38         20
        5115          50         12
        5115          55         12
        5115          59         21
        5115          61         18
        5115          63         18
        5115          80         26
        5115          83         26
        5117          60         21
        5117          69         21
        5118          19         31
        5118          29         46
        5118          51         78
        5118          59         78
        5120           1         57
        5120          30        113
        5120          33         44
        5120          38         42
        5120          50         23
        5120          57         88
        5120          62         42
        5120          63         42
        5120          93         23
        5122          24         49
        5122          25         49
        5122          29         49
        5122          34         29
        5122          37         29
        5122          38         33
        5122          45         33
        5122          55         49
        5126          24         29
        5126          56         29
        5126          59         29
        5127          15         80
        5127          31         55
        5127          33         85
        5127          37         80
        5127          38         55
        5127          39         50
        5127          44         80
        5127          52         35
        5129          16         31
        5129          55         31
        5129          57         31
        5130           4         33
        5130           9         33
        5130          22         71
        5130          36         66
        5130          51         71
        5130          53         47
        5130          55         71
        5130          56         47
        5130          57         40
        5130          68         40
        5130          85         42
        5131          28         38
        5131          33         38
        5131          62         24
        5132           5         35
        5132           8         33
        5132          11         35
        5132          14         30
        5132          15         30
        5132          31         30
        5132          32         30
        5132          34         57
        5132          37         35
        5132          42         35
        5132          43         33
        5132          45         48
        5132          46         33
        5132          50         48
        5132          59         15
        5132          64         84
        5133          25         46
        5133          26         78
        5133          28         32
        5133          50         10
        5133          51         10
        5133          55         46
        5133          59         78
        5133          61         32
        5133          66         37
        5135           0         21
        5135           3         21
        5135          30         32
        5135          34         21
        5135          35         53
        5135          51         37
        5135          58         37
        5137          18         88
        5137          21         88
        5137          24         45
        5137          25         45
        5137          45          6
        5137          48         88
        5137          53         88
        5137          59         33
        5137          60         33
        5137          63         45
        5137          65         45
        5137          70         14
        5137          73         14
        5137          74          6
        5137          79          9
        5137          82          9
        5139           1         67
        5139           2         25
        5139           4         42
        5139           5         42
        5139           7         32
        5139           8         22
        5139          14        208
        5139          18        110
        5139          19        104
        5139          20        110
        5139          22        110
        5139          24         26
        5139          29         42
        5139          30         25
        5139          32         42
        5139          34         32
        5139          35         32
        5139          39         25
        5139          41         26
        5139          45         22
        5139          47          9
        5139          48        136
        5139          49        214
        5139          50          9
        5139          54         21
        5139          55        104
        5139          57         21
        5139          72         18
        5140          11         53
        5140          14         99
        5140          40         46
        5140          44         27
        5140          48         53
        5140          49         63
        5140          51         46
        5140          55         10
        5140          58         25
        5140          63         48
        5140          66         25
        5140          76         27
        5140          82         27
        5141           2         53
        5141           8         35
        5141          16         98
        5141          18         98
        5141          20         33
        5141          35         35
        5141          36         35
        5141          39         98
        5141          40         53
        5141          58         33
        5141          59         15
        5141          60         48
        5143          22         47
        5143          49         47
        5143          52         47
        5143          60         21
        5143          62         21
        5144          52         27
        5144          55         27
        5144          56         21
        5144          58         21
        5144          61         49
        5144          65         25
        5144          69         25
        5148          18         87
        5148          20         87
        5148          27         51
        5148          51         51
        5148          52         24
        5148          55         87
        5148          57         87
        5148          61         51
        5149          47         43
        5149          50         43
        5150           4         77
        5150          41         77
        5150          50         77
        5151          25         41
        5151          28        106
        5151          45         29
        5151          46         36
        5151          47         29
        5151          51        129
        5151          55         36
        5154           1         57
        5154          33         44
        5154          37         25
        5154          39         57
        5154          45         31
        5154          55         44
        5154          60         44
        5155           3         38
        5155           7         38
        5155          40         38
        5155          41         38
        5155          50         43
        5155          53         43
        5155          58         27
        5155          59          9
        5155          63          9
        5157          13         83
        5157          18         83
        5157          27         32
        5157          31         32
        5157          43         83
        5157          45         83
        5158          19         55
        5158          41         28
        5158          45         21
        5158          46         21
        5158          48         28
        5158          55         68
        5158          67         20
        5158          85         20
        5159          30         75
        5159          31         23
        5159          32         34
        5159          36         17
        5161          20         97
        5161          21         97
        5161          27         97
        5162           0         22
        5162           2         22
        5162          28         29
        5162          30         22
        5162          31         22
        5162          53         29
        5162          60         17
        5163          28         57
        5163          59         57
        5163          61         57
        5164          29         23
        5164          31        125
        5164          34         23
        5164          36         41
        5164          37         84
        5164          42         84
        5164          51         71
        5164          54         19
        5164          62         19
        5165          33         40
        5165          35         40
        5166          15         42
        5166          18         41
        5166          25        108
        5166          27         51
        5166          40         42
        5166          47         42
        5166          48         41
        5166          52         41
        5166          61          8
        5166          62         57
        5166          63         57
        5167           1         96
        5167           3         96
        5167          36        120
        5167          39         96
        5167          62         19
        5167          64         19
        5167          67         19
        5167          72         19
        5168          12          7
        5168          20         72
        5168          34         60
        5168          36         37
        5168          47          7
        5168          52         72
        5168          53         72
        5170           5         46
        5170          34         27
        5170          35         27
        5170          39         46
        5170          41         46
        5170          48         31
        5170          49         31
        5171          19         70
        5171          29         23
        5171          30         23
        5171          48        141
        5171          55         33
        5171          62         33
        5172          24         32
        5172          25         56
        5172          28        132
        5172          32         56
        5172          50         74
        5172          54         32
        5172          57         37
        5172          59         37
        5174           5         22
        5174          15         47
        5174          26         21
        5174          28         21
        5174          40         47
        5174          43         47
        5174          45         22
        5174          47         22
        5174          58         21
        5175          11         51
        5175          14         51
        5175          19         10
        5175          26         14
        5175          47         51
        5175          48         51
        5175          58         14
        5175          61         10
        5176          29         20
        5176          34         66
        5176          35         20
        5176          48         66
        5176          51         66
        5177           5         14
        5177           8         14
        5177          14         24
        5177          16         28
        5177          18         28
        5177          22         24
        5177          40         14
        5177          43         14
        5177          44         28
        5177          51         28
        5177          54         24
        5177          59         24
        5177          61         14
        5177          71         14
        5178          14         37
        5178          17         37
        5178          29         45
        5178          32         56
        5178          33         56
        5178          38         20
        5178          54         37
        5178          60         90
        5178          65         15
        5178          80         15
        5179           1         24
        5179          24         58
        5179          26         58
        5179          31         24
        5179          35         24
        5179          57         47
        5179          67         20
        5179          68         20
        5180           1         30
        5180          16         32
        5180          24         41
        5180          26         89
        5180          27         24
        5180          29         63
        5180          31         41
        5180          32         54
        5180          33         30
        5180          41         17
        5180          49         17
        5180          54         32
        5180          61         72
        5180          64         41
        5180          68         40
        5181           5         23
        5181          41         46
        5186           2        127
        5186           4        127
        5186           6        127
        5186          16         50
        5186          17         39
        5186          25         48
        5186          27        255
        5186          36         39
        5186          39         39
        5186          55        100
        5187          23         37
        5187          31         39
        5187          32         39
        5187          46         26
        5187          55         26
        5187          66         37
        5191           1         59
        5191           4         53
        5191           6         53
        5191          30         59
        5191          31         59
        5191          36         22
        5191          45         53
        5191          46         53
        5191          52         22
        5191          60         23
        5191          62         23
        5191          63         17
        5191          66         17
        5191          67         17
        5191          68         17
        5192          10         23
        5192          18         23
        5192          40         23
        5192          42         23
        5192          55         32
        5192          58         32
        5194          21         38
        5194          26         23
        5194          30         23
        5194          38         38
        5194          54         38
        5194          56         16
        5194          58         54
        5194          59         38
        5195          30         39
        5195          32         80
        5196           9         35
        5196          14         35
        5196          32         16
        5196          34         16
        5196          36         16
        5196          46         35
        5196          48         38
        5196          49         35
        5196          67         19
        5196          71         19
        5199           3        114
        5199          36        114
        5199          44        114
        5200          53         29
        5200          57         17
        5200          59         17
        5200          61         35
        5200          66         36
        5200          72         33
        5200          74         33
        5201          13         27
        5201          45         27
        5201          47         27
        5202          10         63
        5202          11         12
        5202          13         31
        5202          38         31
        5202          45         31
        5202          62         12
        5202          72         16
        5202          74         16
        5203           0         21
        5203           3         21
        5203          14         22
        5203          16         22
        5203          30         22
        5203          37         21
        5203          43         21
        5203          48         22
        5203          54         22
        5203          55         15
        5203          58         40
        5203          60         17
        5203          62         22
        5203          65         15
        5203          92         22
        5204          26         21
        5204          49         21
        5204          50         21
        5204          63         17
        5205          51         26
        5205          54         50
        5205          69         16
        5205          70         16
        5205          80         13
        5205          87         13
        5205          88         23
        5206           1         18
        5206          39         18
        5206          42         18
        5207           4         44
        5207          24         31
        5207          25         62
        5207          27         43
        5207          29        124
        5207          42         44
        5207          48         44
        5207          54         31
        5207          57         73
        5207          59         31
        5207          61         88
        5207          64         43
        5207          70         34
        5208           2         50
        5208           3         50
        5208           7         50
        5208          25         20
        5208          27         20
        5208          35         25
        5208          37        150
        5208          76         15
        5208          77         15
        5212          20         47
        5212          21         32
        5212          22         47
        5212          51         47
        5212          52         32
        5212          58         32
        5214          41         25
        5214          74         25
        5216           1         46
        5216           2         46
        5216           4         46
        5216           7         22
        5216          10         22
        5216          17         83
        5216          18         83
        5216          21         83
        5216          31         46
        5216          32         46
        5216          34         46
        5216          38         22
        5216          39         22
        5216          43         83
        5216          45         18
        5216          51         83
        5216          52         18
        5216          61         46
        5216          67         46
        5219           3         30
        5219           9         30
        5219          10         57
        5219          12         57
        5219          14         57
        5219          33         30
        5219          37         32
        5219          38         32
        5219          40         30
        5219          42         57
        5219          46         57
        5219          50         35
        5219          57         15
        5219          60         20
        5219          66         20
        5219          68         15
        5219          72         13
        5219          75         13
        5219          76         25
        5223           5         37
        5223           9         37
        5223          11         37
        5223          29         34
        5223          31         34
        5223          39         37
        5223          40         37
        5223          55         16
        5223          57         16
        5223          61         12
        5223          63         12
        5223          65          9
        5223          69          9
        5223          78         16
        5223          79         16
        5224          57         19
        5224          60         19
        5224          67         15
        5224          70         15
        5225           9         32
        5225          17         32
        5225          38         32
        5225          41         32
        5226           5         25
        5226           8         25
        5226          16         49
        5226          21         49
        5226          41         50
        5226          47         49
        5226          53         49
        5226          67         12
        5226          70         37
        5227          59         12
        5227          61         12
        5227          63          9
        5227          76          9
        5229           3        150
        5229           4         11
        5229          14         26
        5229          16         26
        5229          37         75
        5229          38         75
        5229          39         75
        5229          40         75
        5229          41         11
        5229          42         11
        5229          44         26
        5229          46         26
        5230           6         30
        5230           7         30
        5230          10         32
        5230          12         61
        5230          15         29
        5230          16         53
        5230          20         60
        5230          21         53
        5230          22         60
        5230          28         18
        5230          30         80
        5230          31         18
        5230          38         30
        5230          39         62
        5230          40         82
        5230          41         32
        5230          45         29
        5230          52         60
        5230          54         53
        5230          60         60
        5230          67         11
        5231           1         19
        5231           5         19
        5231          36         19
        5231          38         19
        5231          43         25
        5232           1         25
        5232           2         21
        5232           3         24
        5232           4         91
        5232           5         44
        5232           7         91
        5232          10         32
        5232          12         32
        5232          14         32
        5232          19         29
        5232          20         30
        5232          24         80
        5232          26        159
        5232          27         80
        5232          30         33
        5232          31         58
        5232          32         25
        5232          34         50
        5232          35         21
        5232          36        111
        5232          38        114
        5232          40         24
        5232          42         32
        5232          44         13
        5232          46         32
        5232          49         24
        5232          52        108
        5232          53         92
        5232          54         29
        5232          55         30
        5232          56         14
        5232          60         14
        5232          61         44
        5232          62         14
        5232          69         33
        5233          11         20
        5233          14         20
        5233          17         36
        5233          21         24
        5233          42         20
        5233          44         20
        5233          55         36
        5233          57         24
        5233          58         24
        5233          60         36
        5233          65         19
        5233          69         16
        5233          78         16
        5234           0         65
        5234           2         65
        5234           8         17
        5234           9         17
        5234          21         19
        5234          36         65
        5234          37         65
        5234          44         34
        5234          53         19
        5234          56         19
        5234          63         13
        5234          68         13
        5235           3         29
        5235           5         29
        5235           6         33
        5235          34         29
        5235          35         29
        5235          41         29
        5235          45         29
        5235          46         33
        5235          48         33
        5235          55         29
        5235          56         11
        5235          65         29
        5235          67         29
        5236          13        100
        5236          18        100
        5236          46        100
        5236          79        100
        5237          12        101
        5237          17         46
        5237          22         46
        5237          24         46
        5237          28         13
        5237          35         48
        5237          47        101
        5237          53         46
        5237          55         46
        5237          56         21
        5237          59         32
        5237          60         53
        5237          63         13
        5237          64         27
        5237          67         15
        5237          71         29
        5238           1         33
        5238           2         45
        5238          28         24
        5238          30         28
        5238          32         33
        5238          34         28
        5238          38         33
        5238          54         24
        5239           1        130
        5239          10        196
        5239          15         66
        5239          17        130
        5239          34         68
        5239          35         68
        5239          37        130
        5239          44         66
        5239          50         66
        5239          74        130
        5240          52         26
        5240          55         26
        5241          21         37
        5241          29         87
        5241          36         55
        5241          54         39
        5241          56         37
        5241          57         58
        5241          60         58
        5241          61         47
        5241          62         55
        5241          63         47
        5244          32         63
        5244          33         63
        5244          38        120
        5245           1         36
        5245           3         36
        5245          28         63
        5245          29         63
        5245          35         36
        5245          38         36
        5246          15        116
        5246          18        116
        5246          25        116
        5246          58        232
        5247          62         27
        5248          22         18
        5248          25         30
        5248          52         18
        5248          54         18
        5248          61         30
        5248          65         30
        5249          23         26
        5249          51         26
        5249          54         26
        5250          15         20
        5250          41         20
        5250          47         20
        5251          57         19
        5251          60         19
        5252          64         23
        5252          65         23

TABLE    : income ($125000 and above)

  gta06_hhld         age      total
        5002           9         38
        5002          11         37
        5002          12         38
        5002          16         37
        5002          44         38
        5002          46         74
        5002          47         38
        5002          63         35
        5004          24         74
        5004          53         74
        5004          61         74
        5005           0        113
        5005           1         69
        5005           2        113
        5005           3         33
        5005           4        110
        5005           6         41
        5005           7         27
        5005           8         64
        5005          10         37
        5005          12        160
        5005          17         61
        5005          19         65
        5005          21         65
        5005          24         61
        5005          25         61
        5005          30        137
        5005          31        246
        5005          32        113
        5005          33         33
        5005          35        113
        5005          36         83
        5005          38         33
        5005          39         37
        5005          40         27
        5005          41         37
        5005          42         27
        5005          47         61
        5005          50         61
        5005          53        129
        5007           3         69
        5007           4         34
        5007           5         69
        5007           6         34
        5007           7         71
        5007           8        140
        5007          10         71
        5007          37        105
        5007          38         34
        5007          40         69
        5007          42         71
        5007          45         69
        5009           1         48
        5009           4         29
        5009           6         29
        5009           7         48
        5009          12         43
        5009          16         43
        5009          34         29
        5009          36         48
        5009          37        109
        5009          41         48
        5009          47         43
        5009          50         43
        5011          54         15
        5011          55         15
        5012          26         71
        5012          54         71
        5016           1         58
        5016          36         58
        5016          43         58
        5018           5         67
        5018           8         67
        5018          43        134
        5020           4         61
        5020           6         61
        5020           8         47
        5020          12         47
        5020          16         20
        5020          35         61
        5020          40         61
        5020          41         47
        5020          43         47
        5020          46         20
        5020          49         20
        5030          26         22
        5030          53         14
        5030          55         14
        5030          56         22
        5030          58         22
        5030          91         14
        5032           3        143
        5032           8         53
        5032           9         90
        5032          10         86
        5032          11         90
        5032          12         43
        5032          16         67
        5032          17         62
